Date;Collectivité;Instance;Numero delib;Titre délib;Rapporteur;ID élu;Elu;FONCTION;Theme déport;DELIB_URL;Observations
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0222;Aménagement et services urbains, environnement - SEMTCAR - Projet d’évolution statutaire de la SEML en SPL – Approbation du projet de statuts modifiés – Acquisition d’actions - Désignation des représentants au sein de la SPL;HERVE Marc;7290-3728;APPERE Nathalie;Maire;Relations avec les entreprises publiques locales;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/57836c965e74372e6a3cfc187ebb7c073569afe6744e22b691457dd32f236adb.pdf;Représentant de  VDR ou RM auprès de l'organisme concerné
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0234;Administration générale - Télécommunication - Société anonyme d'économie mixte Rennes Cité Média (RCM) - Contrat pluriannuel d'objectifs et de moyens - Renouvellement;HERVE Marc;7318-3728;LE BOUGEANT Didier;13è adjoint délégué aux Commerces et à l'artisanat, délégué au Quartier Centre;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/e5b56f2036352f813e202b28fe9f872adfbf062345524c99a22505fcac85952a.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-10-17;Ville de Rennes;Conseil Municipal;2022_0302;Interventions sociales et santé – Provision Handicap – Troisième attribution de subventions 2022;MONNIER Jean-François;17152-3728;DENIAUD Marion;20è adjointe déléguée au Quartier Maurepas;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/f1e7d83e679061a4103654097aadbec8c4ec1559291433ceeca2d4d85a1854dd.pdf;Motif personnel
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0234;Administration générale - Télécommunication - Société anonyme d'économie mixte Rennes Cité Média (RCM) - Contrat pluriannuel d'objectifs et de moyens - Renouvellement;HERVE Marc;17151-3728;DESMOTS Xavier;19è adjoint délégué à la Démocratie locale et à la participation citoyenne, délégué au Quartier Bréquigny;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/e5b56f2036352f813e202b28fe9f872adfbf062345524c99a22505fcac85952a.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-10-17;Ville de Rennes;Conseil Municipal;2022_0309;Aménagement et services urbains, environnement – ZAC EuroRennes – Rue Lucien Decombe - Cession à Territoires Publics;LE BOUGEANT Didier;17223-3728;GANDON Carole;Conseillère municipale;Actes immobiliers;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/68904b90779986b042718ab8210a84a29b58b799dbe81f3a1f98f082d35363a1.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0234;Administration générale - Télécommunication - Société anonyme d'économie mixte Rennes Cité Média (RCM) - Contrat pluriannuel d'objectifs et de moyens - Renouvellement;HERVE Marc;17195-3728;COMPAGNON Charles;Conseiller municipal;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/e5b56f2036352f813e202b28fe9f872adfbf062345524c99a22505fcac85952a.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-01-23;Ville de Rennes;Conseil Municipal;2023_0017;Administration générale – Désignation de représentants au conseil d'administration du Centre Communal d'Action Sociale – Modification;HERVE Marc;7285-3728;NADESAN Yannick;5è adjoint délégué à la Santé;Désignation;;Représentant de  VDR ou RM auprès de l'organisme
2023-01-23;Ville de Rennes;Conseil Municipal;B2023_0027B;Administration générale – Commission d'Appel d'Offres à caractère permanent – Désignation des membres – Modification;NOISETTE Nadège;17223-3728;GANDON Carole;Conseillère municipale;Désignation;;Représentant de  VDR ou RM auprès de l'organisme
2023-01-23;Ville de Rennes;Conseil Municipal;2023_0027B;Administration générale – Commission d'Appel d'Offres à caractère permanent – Désignation des membres – Modification;NOISETTE Nadège;7318-3728;LE BOUGEANT Didier;13è adjoint délégué aux Commerces et à l'artisanat, délégué au Quartier Centre;Désignation;;Représentant de  VDR ou RM auprès de l'organisme
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0240;Enseignement, formation – Activités éducatives périscolaires – Provision associations ateliers périscolaires – Deuxième attribution de subventions 2023 – Versement du solde année scolaire 2022/2023;MME ROUGIER;17123-3728;BOUKHENOUFA Flavie;10è adjointe déléguée aux Relations internationales, aux relations publiques, aux cultes et à la laïcité;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0241;Enseignement, formation – Année scolaire 2023/2024 – Actions de sensibilisation – Provision fonds projets écoles – Première attribution de subventions 2023;MME ROUGIER;17123-3728;BOUKHENOUFA Flavie;10è adjointe déléguée aux Relations internationales, aux relations publiques, aux cultes et à la laïcité;Versement de subvention à un organisme privé ou public;;Motif personnel
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0244;"Culture - Action culturelle - Provision ""Éducation artistique et culturelle"" – Deuxième attribution de subventions 2023";MME CASACUBERTA PALMADA;7313-3728;PELLERIN Isabelle;Conseillère municipale;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
;Ville de Rennes;Conseil Municipal;2023_0244;"Culture - Action culturelle - Provision ""Éducation artistique et culturelle"" – Deuxième attribution de subventions 2023";MME CASACUBERTA PALMADA;17123-3728;BOUKHENOUFA Flavie;10è adjointe déléguée aux Relations internationales, aux relations publiques, aux cultes et à la laïcité;Versement de subvention à un organisme privé ou public;;Motif personnel
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0245;"Culture –Action culturelle – Provision ""résidences artistiques"" – Première attribution de subventions 2023";M SEMERIL;17152-3728;DENIAUD Marion;20è adjointe déléguée au Quartier Maurepas;Versement de subvention à un organisme privé ou public;;Motif personnel
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0028;Finances – Attributions des subventions au titre de l'année 2022;NOISETTE Nadège;11097-3728;ZAMORD Priscilla;Conseillère municipale;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/ea5a5c38d1e23c9e747ad4cdeed164f8f76948caa5a98b1261fcb480ba75367e.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0263;Aménagement et services urbains, environnement – Bâtiment Pasteur - Réhabilitation – Marché de travaux - Lot n° 13 - Protocole transactionnel avec la société Missenard Climatique – Approbation;M SEMERIL;7301-3728;HERVE Marc;1er adjoint délégué à l'Urbanisme;Relations avec les entreprises publiques locales;;Représentant de  VDR ou RM auprès de l'organisme concerné
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0028;Finances – Attributions des subventions au titre de l'année 2022;NOISETTE Nadège;7313-3728;PELLERIN Isabelle;Conseillère municipale;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/ea5a5c38d1e23c9e747ad4cdeed164f8f76948caa5a98b1261fcb480ba75367e.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0264;Aménagement et services urbains, environnement – Bâtiment Pasteur – Mandat de maîtrise d'ouvrage avec la société Territoires Publics – Évolution de l'enveloppe globale de l'opération – Approbation;M SEMERIL;17223-3728;GANDON Carole;Conseillère municipale;Relations avec les entreprises publiques locales;;Représentant de  VDR ou RM auprès de l'organisme concerné
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0028;Finances – Attributions des subventions au titre de l'année 2022;NOISETTE Nadège;17234-3728;LEMEILLEUR Claire;Conseillère municipale déléguée au Patrimoine;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/ea5a5c38d1e23c9e747ad4cdeed164f8f76948caa5a98b1261fcb480ba75367e.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0278;"Aménagement et services urbains, environnement - ZAC Maurepas Gros Chêne – Travaux primaires de ZAC – convention de financement Rennes Métropole / Société Publique Locale d'Aménagement ""Territoires Publics"".";M HERVE => Mme DENIAUD;7301-3728;HERVE Marc;1er adjoint délégué à l'Urbanisme;Relations avec les entreprises publiques locales;;Représentant de  VDR ou RM auprès de l'organisme concerné
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0028;Finances – Attributions des subventions au titre de l'année 2022;NOISETTE Nadège;13950-3728;BOUCHONNET Iris;16è adjointe déléguée à la Jeunesse, à la vie étudiante et à la politique des temps;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/ea5a5c38d1e23c9e747ad4cdeed164f8f76948caa5a98b1261fcb480ba75367e.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0241;Enseignement, formation – Année scolaire 2023/2024 – Actions de sensibilisation – Provision fonds projets écoles – Première attribution de subventions 2023;MME ROUGIER;9762-3728;CAREIL Benoît;11è adjoint délégué à la Culture;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0028;Finances – Attributions des subventions au titre de l'année 2022;NOISETTE Nadège;9725-3728;MARIE Anabel;Conseillère municipale déléguée à l'Europe;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/ea5a5c38d1e23c9e747ad4cdeed164f8f76948caa5a98b1261fcb480ba75367e.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0245;"Culture –Action culturelle – Provision ""résidences artistiques"" – Première attribution de subventions 2023";M SEMERIL;17228-3728;TONON Sélène;Conseillère municipale déléguée aux Musées, à la lecture publique et à la culture ludique;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0035;Enseignement, formation - Activités éducatives périscolaires - Année scolaire 2021-2022 - Ateliers périscolaires - Versement d'un acompte - Provision associations ateliers – Première attribution de subventions 2022;ROUGIER Gaëlle;17228-3728;TONON Sélène;Conseillère municipale déléguée aux Musées, à la lecture publique et à la culture ludique;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/2588dc16088f7297f371ea6a0ee95dbeee5a963fa61fa4c2d69c4189db1ce6b9.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire ( Centre chorégraphique national)
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0255;Interventions sociales et santé - Actions sociales et accompagnement des publics – Provision pour diverses actions sociales – Deuxième attribution de subventions 2023;M FOUILLERE;17230-3728;STEPHAN Arnaud;Conseiller municipal délégué à la Petite enfance;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme concerné
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0036;Culture - Cinémas et autres salles de spectacle - Salles Le Liberté, l'Étage et le MusikHall - Avenant n°1 au contrat de concession de service public avec Citédia Services;SEMERIL Sébastien;7301-3728;HERVE Marc;1er adjoint délégué à l'Urbanisme;Avenant concession service public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/3d35ee853ef1e84a0d684599f1549b9298d93fe521cc4fbc33486b16e45357ea.pdf;Représentant de la VDR au CA du bénéficiaire
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0276;Aménagement et services urbains, environnement - ZAC Blosne Est – Galicie – Acquisition auprès de la SPLA Territoires Publics de la parcelle LP 117.;M LE BOUGEANT;7301-3728;HERVE Marc;1er adjoint délégué à l'Urbanisme;Relations avec les entreprises publiques locales;;Représentant de  VDR ou RM auprès de l'organisme concerné
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0036;Culture - Cinémas et autres salles de spectacle - Salles Le Liberté, l'Étage et le MusikHall - Avenant n°1 au contrat de concession de service public avec Citédia Services;SEMERIL Sébastien;7287-3728;BOURCIER Frédéric;Conseiller municipal délégué aux Sports, délégué au Quartier La Pommeraie;Avenant concession service public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/3d35ee853ef1e84a0d684599f1549b9298d93fe521cc4fbc33486b16e45357ea.pdf;Représentant de la VDR au CA du bénéficiaire
2023-09-18;Ville de Rennes;Conseil Municipal;2023_0277;Aménagement et services urbains, environnement - ZAC Blosne Est – Centre commercial Torigné – Déclassement - Cession de la parcelle LO 192 à SPLA Territoires Publics;M LE BOUGEANT;17122-3728;HAKNI-ROBIN Béatrice;18è adjointe déléguée au Quartier Le Blosne;Relations avec les entreprises publiques locales;;Représentant de  VDR ou RM auprès de l'organisme concerné
